Q:
581
n:
30
Demands:
1	95
2	68
3	75
4	95
5	95
6	63
7	63
8	65
9	88
10	84
11	68
12	67
13	98
14	72
15	61
16	73
17	84
18	65
19	87
20	94
21	90
22	50
23	87
24	96
25	51
26	84
27	93
28	68
29	71
30	74
Cost-matrix:
0	729	314	653	386	336	52	562	40	597	90	521	792	666	398	690	550	260	183	352	437	507	332	575	407	398	90	242	58	530	289	
729	0	466	691	647	683	781	311	765	249	697	1097	914	75	349	389	777	839	573	465	766	935	956	704	1069	874	794	891	671	385	441	
314	466	0	700	488	476	363	428	340	430	328	803	898	394	121	583	674	374	132	317	593	724	623	653	714	626	353	538	265	441	130	
653	691	700	0	269	326	677	386	686	444	564	617	225	687	645	328	176	907	668	384	274	394	592	92	701	417	740	596	623	320	571	
386	647	488	269	0	65	409	355	418	416	297	466	422	615	470	409	187	642	425	202	122	289	372	190	491	236	472	351	360	286	364	
336	683	476	326	65	0	354	402	365	461	247	418	459	645	474	469	218	595	398	223	118	264	311	242	430	191	419	287	316	337	359	
52	781	363	677	409	354	0	607	27	644	118	492	804	717	449	732	563	255	231	395	446	499	302	595	367	390	70	213	110	573	340	
562	311	428	386	355	402	607	0	601	64	499	819	610	302	329	156	467	755	468	218	467	638	702	394	821	590	645	655	508	74	323	
40	765	340	686	418	365	27	601	0	635	122	518	819	700	429	729	577	236	209	391	462	520	328	606	394	411	55	239	96	569	324	
597	249	430	444	416	461	644	64	635	0	540	879	668	246	320	176	531	774	486	265	530	701	757	456	875	650	677	706	541	138	338	
90	697	328	564	297	247	118	499	122	540	0	478	704	639	387	618	462	349	207	283	350	433	295	486	391	325	176	212	82	460	267	
521	1097	803	617	466	418	492	819	518	879	478	0	590	1055	845	867	441	721	684	633	369	224	191	531	177	230	550	280	552	751	720	
792	914	898	225	422	459	804	610	819	668	704	590	0	912	856	541	243	1052	846	585	358	382	635	246	721	457	872	669	775	544	769	
666	75	394	687	615	645	717	302	700	246	639	1055	912	0	279	406	758	767	505	424	736	903	906	691	1017	835	727	838	608	371	377	
398	349	121	645	470	474	449	329	429	320	387	845	856	279	0	484	649	493	228	275	586	735	675	612	777	646	452	597	342	355	125	
690	389	583	328	409	469	732	156	729	176	618	867	541	406	484	0	461	900	616	339	499	663	779	371	898	639	777	746	640	161	474	
550	777	674	176	187	218	563	467	577	531	462	441	243	758	649	461	0	810	610	375	120	219	427	94	530	247	631	444	533	394	548	
260	839	374	907	642	595	255	755	236	774	349	721	1052	767	493	900	810	0	288	570	696	753	536	832	569	644	186	452	284	741	436	
183	573	132	668	425	398	231	468	209	486	207	684	846	505	228	616	610	288	0	299	514	627	499	607	586	523	226	412	136	459	149	
352	465	317	384	202	223	395	218	391	265	283	633	585	424	275	339	375	570	299	0	322	484	497	340	614	412	439	442	302	178	187	
437	766	593	274	122	118	446	467	462	530	350	369	358	736	586	499	120	696	514	322	0	171	318	182	429	147	515	327	425	395	475	
507	935	724	394	289	264	499	638	520	701	433	224	382	903	735	663	219	753	627	484	171	0	262	311	340	110	567	316	514	566	616	
332	956	623	592	372	311	302	702	328	757	295	191	635	906	675	779	427	536	499	497	318	262	0	500	120	182	360	90	365	642	551	
575	704	653	92	190	242	595	394	606	456	486	531	246	691	612	371	94	832	607	340	182	311	500	0	610	326	660	505	549	321	524	
407	1069	714	701	491	430	367	821	394	875	391	177	721	1017	777	898	530	569	586	614	429	340	120	610	0	285	413	181	451	762	655	
398	874	626	417	236	191	390	590	411	650	325	230	457	835	646	639	247	644	523	412	147	110	182	326	285	0	459	217	406	521	524	
90	794	353	740	472	419	70	645	55	677	176	550	872	727	452	777	631	186	226	439	515	567	360	660	413	459	0	273	138	617	356	
242	891	538	596	351	287	213	655	239	706	212	280	669	838	597	746	444	452	412	442	327	316	90	505	181	217	273	0	278	600	474	
58	671	265	623	360	316	110	508	96	541	82	552	775	608	342	640	533	284	136	302	425	514	365	549	451	406	138	278	0	479	231	
530	385	441	320	286	337	573	74	569	138	460	751	544	371	355	161	394	741	459	178	395	566	642	321	762	521	617	600	479	0	323	
289	441	130	571	364	359	340	323	324	338	267	720	769	377	125	474	548	436	149	187	475	616	551	524	655	524	356	474	231	323	0	
