Q:
546
n:
30
Demands:
1	63
2	57
3	86
4	64
5	100
6	54
7	91
8	75
9	100
10	69
11	67
12	95
13	57
14	57
15	77
16	51
17	90
18	62
19	73
20	54
21	76
22	86
23	70
24	72
25	60
26	84
27	82
28	79
29	72
30	62
Cost-matrix:
0	729	368	215	239	170	743	121	971	726	194	175	944	706	465	251	104	239	704	481	202	265	302	954	651	862	746	200	121	121	685	
729	0	593	882	612	660	131	737	243	226	629	560	249	73	591	550	737	724	212	595	529	648	440	230	203	258	145	708	791	648	69	
368	593	0	379	130	200	541	279	816	480	175	340	733	537	675	449	291	184	467	690	275	113	245	815	626	615	537	199	332	250	582	
215	882	379	0	286	224	869	147	1123	831	257	370	1071	846	679	463	151	196	813	695	367	272	444	1112	836	970	869	188	101	238	849	
239	612	130	286	0	75	587	160	849	545	46	229	787	568	578	344	170	113	528	593	174	51	192	841	602	684	586	100	218	120	587	
170	660	200	224	75	0	646	88	900	610	34	205	848	622	555	320	96	97	592	571	169	95	225	890	630	749	646	61	146	63	630	
743	131	541	869	587	646	0	729	280	100	613	586	203	69	682	601	732	694	93	688	541	615	441	288	323	146	15	686	786	646	187	
121	737	279	147	160	88	729	0	978	696	122	232	931	702	565	337	17	122	677	582	221	167	298	966	691	835	730	87	59	92	703	
971	243	816	1123	849	900	280	978	0	366	868	801	160	281	787	784	978	959	368	787	772	881	682	44	381	288	287	946	1033	890	291	
726	226	480	831	545	610	100	696	366	0	576	582	255	155	729	617	701	646	25	737	529	566	426	380	402	140	88	644	754	620	273	
194	629	175	257	46	34	613	122	868	576	0	199	814	590	550	315	129	111	558	566	153	81	196	859	604	715	613	83	180	76	600	
175	560	340	370	229	205	586	232	801	582	199	0	784	543	352	117	223	301	559	368	70	276	163	782	476	714	590	263	269	150	513	
944	249	733	1071	787	848	203	931	160	255	814	784	0	243	839	789	934	893	266	842	742	813	643	196	441	142	202	887	988	848	315	
706	73	537	846	568	622	69	702	281	155	590	543	243	0	617	548	703	678	140	622	504	601	408	278	255	212	83	666	758	616	120	
465	591	675	679	578	555	682	565	787	729	550	352	839	617	0	236	552	651	705	17	406	626	442	753	407	827	693	612	584	497	524	
251	550	449	463	344	320	601	337	784	617	315	117	789	548	236	0	325	416	593	252	175	392	237	759	427	739	608	377	363	262	494	
104	737	291	151	170	96	732	17	978	701	129	223	934	703	552	325	0	138	682	568	217	180	297	966	686	840	733	103	55	89	701	
239	724	184	196	113	97	694	122	959	646	111	301	893	678	651	416	138	0	630	667	263	81	302	952	712	785	693	41	162	156	699	
704	212	467	813	528	592	93	677	368	25	558	559	266	140	705	593	682	630	0	713	507	550	404	379	382	159	83	627	735	600	255	
481	595	690	695	593	571	688	582	787	737	566	368	842	622	17	252	568	667	713	0	421	642	456	752	408	833	699	629	600	513	527	
202	529	275	367	174	169	541	221	772	529	153	70	742	504	406	175	217	263	507	421	0	223	103	756	470	664	545	229	269	130	489	
265	648	113	272	51	95	615	167	881	566	81	276	813	601	626	392	180	81	550	642	223	0	239	876	647	704	613	87	220	154	626	
302	440	245	444	192	225	441	298	682	426	196	163	643	408	442	237	297	302	404	456	103	239	0	669	410	562	444	278	352	209	406	
954	230	815	1112	841	890	288	966	44	380	859	782	196	278	753	759	966	952	379	752	756	876	669	0	349	316	297	938	1020	877	270	
651	203	626	836	602	630	323	691	381	402	604	476	441	255	407	427	686	712	382	408	470	647	410	349	0	460	337	686	737	599	137	
862	258	615	970	684	749	146	835	288	140	715	714	142	212	827	739	840	785	159	833	664	704	562	316	460	0	135	782	893	758	323	
746	145	537	869	586	646	15	730	287	88	613	590	202	83	693	608	733	693	83	699	545	613	444	297	337	135	0	685	787	648	201	
200	708	199	188	100	61	686	87	946	644	83	263	887	666	612	377	103	41	627	629	229	87	278	938	686	782	685	0	135	116	681	
121	791	332	101	218	146	786	59	1033	754	180	269	988	758	584	363	55	162	735	600	269	220	352	1020	737	893	787	135	0	143	755	
121	648	250	238	120	63	646	92	890	620	76	150	848	616	497	262	89	156	600	513	130	154	209	877	599	758	648	116	143	0	612	
685	69	582	849	587	630	187	703	291	273	600	513	315	120	524	494	701	699	255	527	489	626	406	270	137	323	201	681	755	612	0	
