Q:
477
n:
25
Demands:
1	66
2	88
3	85
4	67
5	73
6	80
7	85
8	100
9	93
10	86
11	82
12	79
13	59
14	84
15	55
16	66
17	81
18	78
19	61
20	52
21	79
22	82
23	71
24	71
25	88
Cost-matrix:
0	909	917	310	182	856	687	10	281	792	756	220	799	108	788	926	1021	268	110	234	376	379	805	772	688	315	
909	0	49	630	818	201	225	919	635	118	218	694	341	837	171	163	114	751	988	723	554	633	163	259	494	647	
917	49	0	647	817	161	231	927	648	137	196	700	304	841	151	115	110	771	999	740	571	625	138	229	535	666	
310	630	647	0	319	622	421	320	60	513	519	167	610	285	540	680	743	135	366	94	77	325	557	552	390	38	
182	818	817	319	0	731	594	186	265	705	639	157	654	78	676	807	926	352	291	290	356	218	693	643	703	343	
856	201	161	622	731	0	218	865	608	202	103	636	144	768	93	81	252	755	949	711	550	523	80	91	612	649	
687	225	231	421	594	218	0	696	418	113	126	470	275	613	127	263	335	550	769	513	346	417	143	182	411	444	
10	919	927	320	186	865	696	0	291	801	766	229	808	114	797	935	1031	276	105	243	386	385	815	781	697	325	
281	635	648	60	265	608	418	291	0	517	506	109	582	239	530	671	748	170	353	109	98	268	548	533	439	95	
792	118	137	513	705	202	113	801	517	0	158	577	311	722	123	211	232	635	870	606	437	528	128	215	417	531	
756	218	196	519	639	103	126	766	506	158	0	537	157	671	47	171	304	652	848	608	447	437	59	60	535	546	
220	694	700	167	157	636	470	229	109	577	537	0	586	146	569	707	805	236	315	166	199	200	586	553	547	196	
799	341	304	610	654	144	275	808	582	311	157	586	0	702	188	217	395	744	900	690	545	438	188	97	685	642	
108	837	841	285	78	768	613	114	239	722	671	146	702	0	706	841	948	292	218	237	336	274	723	681	674	303	
788	171	151	540	676	93	127	797	530	123	47	569	188	706	0	142	260	671	877	630	466	478	18	94	522	565	
926	163	115	680	807	81	263	935	671	211	171	707	217	841	142	0	182	811	1017	771	606	602	124	171	627	705	
1021	114	110	743	926	252	335	1031	748	232	304	805	395	948	260	182	0	864	1101	837	667	735	246	331	587	760	
268	751	771	135	352	755	550	276	170	635	652	236	744	292	671	811	864	0	284	70	205	427	688	686	433	106	
110	988	999	366	291	949	769	105	353	870	848	315	900	218	877	1017	1101	284	0	277	439	486	894	867	717	361	
234	723	740	94	290	711	513	243	109	606	608	166	690	237	630	771	837	70	277	0	170	358	648	638	454	85	
376	554	571	77	356	550	346	386	98	437	447	199	545	336	466	606	667	205	439	170	0	313	483	483	350	100	
379	633	625	325	218	523	417	385	268	528	437	200	438	274	478	602	735	427	486	358	313	0	494	433	641	362	
805	163	138	557	693	80	143	815	548	128	59	586	188	723	18	124	246	688	894	648	483	494	0	98	533	582	
772	259	229	552	643	91	182	781	533	215	60	553	97	681	94	171	331	686	867	638	483	433	98	0	593	582	
688	494	535	390	703	612	411	697	439	417	535	547	685	674	522	627	587	433	717	454	350	641	533	593	0	375	
315	647	666	38	343	649	444	325	95	531	546	196	642	303	565	705	760	106	361	85	100	362	582	582	375	0	
