Q:
477
n:
25
Demands:
1	94
2	77
3	65
4	97
5	91
6	77
7	61
8	89
9	85
10	89
11	97
12	76
13	51
14	72
15	65
16	86
17	95
18	88
19	93
20	86
21	52
22	50
23	54
24	62
25	59
Cost-matrix:
0	609	806	345	833	274	422	655	572	547	789	172	98	648	206	805	933	300	239	701	581	423	944	499	753	306	
609	0	327	280	384	882	372	706	581	835	334	630	707	948	426	875	616	827	847	479	790	629	461	225	463	874	
806	327	0	550	61	1072	687	592	494	813	33	758	898	907	672	727	317	935	1035	291	737	633	144	548	229	1003	
345	280	550	0	594	612	184	682	561	714	544	413	441	829	148	857	772	605	579	570	700	518	694	167	590	636	
833	384	61	594	0	1094	738	565	476	799	52	773	923	889	710	690	257	943	1058	261	719	629	113	602	192	1014	
274	882	1072	612	1094	0	651	819	768	625	1052	339	177	694	466	936	1168	280	37	935	693	587	1207	754	995	210	
422	372	687	184	738	651	0	865	744	877	686	541	502	991	230	1039	938	715	623	746	872	690	827	153	761	727	
655	706	592	682	565	819	865	0	127	277	560	499	699	337	686	176	461	566	787	305	181	237	654	811	376	651	
572	581	494	561	476	768	744	127	0	324	463	433	630	414	576	302	429	541	734	224	244	191	575	685	299	624	
547	835	813	714	799	625	877	277	324	0	782	376	553	117	658	327	733	347	600	548	97	207	899	871	623	428	
789	334	33	544	52	1052	686	560	463	782	0	735	880	876	661	695	296	910	1016	259	706	604	156	551	198	979	
172	630	758	413	773	339	541	499	433	376	735	0	201	479	311	640	829	198	304	597	411	263	885	579	659	249	
98	707	898	441	923	177	502	699	630	553	880	201	0	644	298	837	1010	255	141	777	602	463	1034	590	833	236	
648	948	907	829	889	694	991	337	414	117	876	479	644	0	771	325	797	415	673	631	171	321	984	987	705	488	
206	426	672	148	710	466	230	686	576	658	661	311	298	771	0	854	858	488	433	638	664	484	815	294	673	507	
805	875	727	857	690	936	1039	176	302	327	695	640	837	325	854	0	529	666	908	438	244	383	763	986	499	749	
933	616	317	772	257	1168	938	461	429	733	296	829	1010	797	858	529	0	964	1132	234	640	617	272	819	185	1045	
300	827	935	605	943	280	715	566	541	347	910	198	255	415	488	666	964	0	258	740	422	351	1055	769	809	85	
239	847	1035	579	1058	37	623	787	734	600	1016	304	141	673	433	908	1132	258	0	899	665	554	1170	723	958	195	
701	479	291	570	261	935	746	305	224	548	259	597	777	631	638	438	234	740	899	0	463	399	353	647	76	818	
581	790	737	700	719	693	872	181	244	97	706	411	602	171	664	244	640	422	665	463	0	183	816	849	537	506	
423	629	633	518	629	587	690	237	191	207	604	263	463	321	484	383	617	351	554	399	183	0	736	670	471	434	
944	461	144	694	113	1207	827	654	575	899	156	885	1034	984	815	763	272	1055	1170	353	816	736	0	685	279	1126	
499	225	548	167	602	754	153	811	685	871	551	579	590	987	294	986	819	769	723	647	849	670	685	0	649	797	
753	463	229	590	192	995	761	376	299	623	198	659	833	705	673	499	185	809	958	76	537	471	279	649	0	886	
306	874	1003	636	1014	210	727	651	624	428	979	249	236	488	507	749	1045	85	195	818	506	434	1126	797	886	0	
