Q:
430
n:
25
Demands:
1	92
2	63
3	62
4	61
5	67
6	50
7	73
8	64
9	60
10	76
11	94
12	80
13	51
14	52
15	71
16	90
17	59
18	81
19	94
20	58
21	57
22	91
23	65
24	51
25	60
Cost-matrix:
0	54	469	325	186	8	417	900	386	507	531	134	750	263	673	241	783	63	662	650	1013	869	121	683	799	585	
54	0	469	366	137	57	402	922	389	463	503	156	779	295	649	293	799	26	660	638	1044	850	172	714	783	585	
469	469	0	367	436	463	139	521	86	447	270	346	450	298	321	507	373	444	193	213	702	453	532	420	375	116	
325	366	367	0	446	318	421	622	297	671	581	224	449	100	676	182	538	354	530	578	702	819	293	377	741	450	
186	137	436	446	0	187	334	932	370	330	400	223	811	357	550	415	796	125	614	569	1078	760	307	754	699	547	
8	57	463	318	187	0	412	893	380	506	527	127	743	256	668	237	776	63	655	644	1006	864	121	676	794	578	
417	402	139	421	334	412	0	657	139	310	161	317	586	330	269	520	507	376	284	238	841	453	506	552	383	228	
900	922	521	622	932	893	657	0	566	955	751	768	194	643	712	802	155	901	433	552	224	679	907	266	624	443	
386	389	86	297	370	380	139	566	0	439	297	261	468	219	379	425	427	365	278	292	730	530	447	426	454	199	
507	463	447	671	330	506	310	955	439	0	216	485	896	571	335	706	801	446	542	442	1147	540	626	861	504	513	
531	503	270	581	400	527	161	751	297	216	0	455	712	488	151	669	596	480	328	227	952	364	635	688	311	310	
134	156	346	224	223	127	317	768	261	485	455	0	623	142	584	223	650	138	538	539	888	768	190	559	695	459	
750	779	450	449	811	743	586	194	468	896	712	623	0	487	713	624	210	760	439	555	268	738	740	75	670	413	
263	295	298	100	357	256	330	643	219	571	488	142	487	0	592	210	537	279	478	510	750	749	269	421	672	397	
673	649	321	676	550	668	269	712	379	335	151	584	713	592	0	788	560	624	282	162	927	214	770	705	170	303	
241	293	507	182	415	237	520	802	425	706	669	223	624	210	788	0	718	295	687	717	867	955	150	550	878	606	
783	799	373	538	796	776	507	155	427	801	596	650	210	537	560	718	0	777	279	399	368	546	806	253	485	288	
63	26	444	354	125	63	376	901	365	446	480	138	760	279	624	295	777	0	634	613	1026	825	183	696	757	560	
662	660	193	530	614	655	284	433	278	542	328	538	439	478	282	687	279	634	0	121	646	316	724	442	241	82	
650	638	213	578	569	644	238	552	292	442	227	539	555	510	162	717	399	613	121	0	766	241	729	551	163	153	
1013	1044	702	702	1078	1006	841	224	730	1147	952	888	268	750	927	867	368	1026	646	766	0	902	995	330	847	643	
869	850	453	819	760	864	453	679	530	540	364	768	738	749	214	955	546	825	316	241	902	0	957	751	79	380	
121	172	532	293	307	121	506	907	447	626	635	190	740	269	770	150	806	183	724	729	995	957	0	669	885	643	
683	714	420	377	754	676	552	266	426	861	688	559	75	421	705	550	253	696	442	551	330	751	669	0	679	402	
799	783	375	741	699	794	383	624	454	504	311	695	670	672	170	878	485	757	241	163	847	79	885	679	0	303	
585	585	116	450	547	578	228	443	199	513	310	459	413	397	303	606	288	560	82	153	643	380	643	402	303	0	
