Q:
432
n:
25
Demands:
1	74
2	88
3	85
4	59
5	86
6	69
7	53
8	79
9	70
10	53
11	51
12	50
13	70
14	66
15	88
16	76
17	52
18	57
19	57
20	100
21	95
22	51
23	76
24	51
25	75
Cost-matrix:
0	489	904	110	790	976	505	456	394	258	360	341	589	477	622	719	618	382	512	732	152	796	296	605	139	441	
489	0	465	383	408	555	592	377	282	721	142	309	111	890	396	713	630	304	73	758	638	931	544	854	578	65	
904	465	0	812	160	100	742	821	738	1090	553	772	429	1195	398	724	697	762	410	780	1039	999	829	1036	952	485	
110	383	812	0	708	889	509	370	296	364	262	247	481	572	563	713	611	287	412	734	261	826	328	659	232	339	
790	408	160	708	0	194	584	784	689	956	459	712	411	1046	240	568	538	710	340	624	915	842	683	878	822	407	
976	555	100	889	194	0	766	917	832	1148	633	863	526	1238	425	719	706	855	496	775	1105	996	876	1056	1014	569	
505	592	742	509	584	766	0	832	731	507	481	706	692	502	345	218	123	736	548	228	541	344	222	296	431	531	
456	377	821	370	784	917	832	0	107	708	386	129	394	932	748	1007	910	97	448	1041	586	1169	687	1023	594	394	
394	282	738	296	689	832	731	107	0	651	280	59	318	867	643	902	806	26	350	937	536	1070	597	933	526	292	
258	721	1090	364	956	1148	507	708	651	0	583	597	828	236	748	718	629	638	731	711	127	699	299	466	144	666	
360	142	553	262	459	633	481	386	280	583	0	279	252	749	367	631	539	293	153	670	506	824	407	726	439	83	
341	309	772	247	712	863	706	129	59	597	279	0	360	815	646	886	788	42	373	918	480	1042	559	895	475	307	
589	111	429	481	411	526	692	394	318	828	252	360	0	1000	460	798	720	343	145	845	740	1027	654	961	685	175	
477	890	1195	572	1046	1238	502	932	867	236	749	815	1000	0	816	675	610	856	883	650	362	568	368	325	341	828	
622	396	398	563	240	425	345	748	643	748	367	646	460	816	0	358	308	658	327	412	727	621	460	639	625	359	
719	713	724	713	568	719	218	1007	902	718	631	886	798	675	358	0	103	911	655	57	759	277	439	390	649	660	
618	630	697	611	538	706	123	910	806	629	539	788	720	610	308	103	0	814	576	132	663	316	343	358	552	573	
382	304	762	287	710	855	736	97	26	638	293	42	343	856	658	911	814	0	371	944	521	1073	595	931	516	310	
512	73	410	412	340	496	548	448	350	731	153	373	145	883	327	655	576	371	0	701	657	883	526	822	587	76	
732	758	780	734	624	775	228	1041	937	711	670	918	845	650	412	57	132	944	701	0	761	221	444	352	652	703	
152	638	1039	261	915	1105	541	586	536	127	506	480	740	362	727	759	663	521	657	761	0	781	320	562	112	587	
796	931	999	826	842	996	344	1169	1070	699	824	1042	1027	568	621	277	316	1073	883	221	781	0	502	244	685	871	
296	544	829	328	683	876	222	687	597	299	407	559	654	368	460	439	343	595	526	444	320	502	0	337	210	480	
605	854	1036	659	878	1056	296	1023	933	466	726	895	961	325	639	390	358	931	822	352	562	244	337	0	479	790	
139	578	952	232	822	1014	431	594	526	144	439	475	685	341	625	649	552	516	587	652	112	685	210	479	0	522	
441	65	485	339	407	569	531	394	292	666	83	307	175	828	359	660	573	310	76	703	587	871	480	790	522	0	
