Q:
477
n:
25
Demands:
1	94
2	79
3	97
4	56
5	88
6	72
7	58
8	64
9	51
10	84
11	71
12	95
13	68
14	75
15	95
16	95
17	63
18	63
19	65
20	88
21	84
22	68
23	67
24	98
25	72
Cost-matrix:
0	530	668	279	778	227	525	507	394	245	76	794	360	721	453	399	47	637	38	670	159	528	851	729	455	766	
530	0	919	801	1084	403	77	462	912	319	544	1184	847	749	575	520	504	921	531	978	521	138	728	1135	905	982	
668	919	0	601	177	862	858	488	595	824	592	353	481	339	346	399	636	59	631	107	524	811	563	352	385	104	
279	801	601	0	650	490	787	659	116	522	260	599	136	782	542	515	298	551	272	559	310	779	963	526	256	704	
778	1084	177	650	0	988	1026	663	612	961	705	208	517	501	516	565	753	163	743	111	650	981	721	238	400	184	
227	403	862	490	988	0	431	583	605	94	290	1018	585	847	589	526	239	839	254	879	340	458	929	954	682	955	
525	77	858	787	1026	431	0	392	894	340	528	1135	822	676	513	462	494	864	521	923	494	62	651	1090	870	918	
507	462	488	659	663	583	392	0	734	505	455	806	627	292	161	152	460	506	478	569	370	337	349	776	623	534	
394	912	595	116	612	605	894	734	0	638	369	528	121	820	602	585	410	540	384	534	407	883	1016	454	215	695	
245	319	824	522	961	94	340	505	638	0	289	1010	600	778	528	464	238	806	261	851	315	366	847	949	686	911	
76	544	592	260	705	290	528	455	369	289	0	729	314	653	386	336	52	562	40	597	90	521	792	666	398	690	
794	1184	353	599	208	1018	1135	806	528	1010	729	0	466	691	647	683	781	311	765	249	697	1097	914	75	349	389	
360	847	481	136	517	585	822	627	121	600	314	466	0	700	488	476	363	428	340	430	328	803	898	394	121	583	
721	749	339	782	501	847	676	292	820	778	653	691	700	0	269	326	677	386	686	444	564	617	225	687	645	328	
453	575	346	542	516	589	513	161	602	528	386	647	488	269	0	65	409	355	418	416	297	466	422	615	470	409	
399	520	399	515	565	526	462	152	585	464	336	683	476	326	65	0	354	402	365	461	247	418	459	645	474	469	
47	504	636	298	753	239	494	460	410	238	52	781	363	677	409	354	0	607	27	644	118	492	804	717	449	732	
637	921	59	551	163	839	864	506	540	806	562	311	428	386	355	402	607	0	601	64	499	819	610	302	329	156	
38	531	631	272	743	254	521	478	384	261	40	765	340	686	418	365	27	601	0	635	122	518	819	700	429	729	
670	978	107	559	111	879	923	569	534	851	597	249	430	444	416	461	644	64	635	0	540	879	668	246	320	176	
159	521	524	310	650	340	494	370	407	315	90	697	328	564	297	247	118	499	122	540	0	478	704	639	387	618	
528	138	811	779	981	458	62	337	883	366	521	1097	803	617	466	418	492	819	518	879	478	0	590	1055	845	867	
851	728	563	963	721	929	651	349	1016	847	792	914	898	225	422	459	804	610	819	668	704	590	0	912	856	541	
729	1135	352	526	238	954	1090	776	454	949	666	75	394	687	615	645	717	302	700	246	639	1055	912	0	279	406	
455	905	385	256	400	682	870	623	215	686	398	349	121	645	470	474	449	329	429	320	387	845	856	279	0	484	
766	982	104	704	184	955	918	534	695	911	690	389	583	328	409	469	732	156	729	176	618	867	541	406	484	0	
