Q:
594
n:
30
Demands:
1	86
2	90
3	87
4	89
5	84
6	92
7	98
8	66
9	88
10	85
11	67
12	73
13	80
14	85
15	100
16	93
17	86
18	82
19	79
20	59
21	84
22	55
23	66
24	81
25	78
26	61
27	52
28	79
29	82
30	71
Cost-matrix:
0	584	611	532	309	327	634	200	284	670	688	43	317	665	463	294	84	554	562	175	652	273	582	723	784	93	332	56	118	351	600	
584	0	45	55	816	535	82	783	791	166	145	541	680	94	127	801	533	119	52	572	194	709	6	140	254	672	880	632	467	483	17	
611	45	0	81	832	577	106	809	807	192	162	568	688	56	164	816	555	162	51	587	154	721	42	120	266	700	898	657	495	484	35	
532	55	81	0	762	503	130	731	737	207	195	490	626	136	87	746	479	129	41	517	195	655	52	193	304	621	825	580	416	431	69	
309	816	832	762	0	631	881	219	27	935	943	336	195	880	713	17	308	818	781	245	822	125	813	951	1047	289	98	258	402	398	830	
327	535	577	503	631	0	542	462	607	536	572	315	632	629	417	616	368	445	543	477	686	598	537	654	635	350	633	374	284	588	550	
634	82	106	130	881	542	0	833	856	86	65	592	753	123	172	865	589	98	133	638	257	778	87	113	175	718	940	684	516	561	77	
200	783	809	731	219	462	833	0	206	869	888	242	348	862	663	212	258	753	760	281	840	274	781	922	982	122	181	152	318	480	799	
284	791	807	737	27	607	856	206	0	909	917	310	182	856	687	10	281	792	756	220	799	108	788	926	1021	268	110	234	376	379	805	
670	166	192	207	935	536	86	869	909	0	49	630	818	201	225	919	635	118	218	694	341	837	171	163	114	751	988	723	554	633	163	
688	145	162	195	943	572	65	888	917	49	0	647	817	161	231	927	648	137	196	700	304	841	151	115	110	771	999	740	571	625	138	
43	541	568	490	336	315	592	242	310	630	647	0	319	622	421	320	60	513	519	167	610	285	540	680	743	135	366	94	77	325	557	
317	680	688	626	195	632	753	348	182	818	817	319	0	731	594	186	265	705	639	157	654	78	676	807	926	352	291	290	356	218	693	
665	94	56	136	880	629	123	862	856	201	161	622	731	0	218	865	608	202	103	636	144	768	93	81	252	755	949	711	550	523	80	
463	127	164	87	713	417	172	663	687	225	231	421	594	218	0	696	418	113	126	470	275	613	127	263	335	550	769	513	346	417	143	
294	801	816	746	17	616	865	212	10	919	927	320	186	865	696	0	291	801	766	229	808	114	797	935	1031	276	105	243	386	385	815	
84	533	555	479	308	368	589	258	281	635	648	60	265	608	418	291	0	517	506	109	582	239	530	671	748	170	353	109	98	268	548	
554	119	162	129	818	445	98	753	792	118	137	513	705	202	113	801	517	0	158	577	311	722	123	211	232	635	870	606	437	528	128	
562	52	51	41	781	543	133	760	756	218	196	519	639	103	126	766	506	158	0	537	157	671	47	171	304	652	848	608	447	437	59	
175	572	587	517	245	477	638	281	220	694	700	167	157	636	470	229	109	577	537	0	586	146	569	707	805	236	315	166	199	200	586	
652	194	154	195	822	686	257	840	799	341	304	610	654	144	275	808	582	311	157	586	0	702	188	217	395	744	900	690	545	438	188	
273	709	721	655	125	598	778	274	108	837	841	285	78	768	613	114	239	722	671	146	702	0	706	841	948	292	218	237	336	274	723	
582	6	42	52	813	537	87	781	788	171	151	540	676	93	127	797	530	123	47	569	188	706	0	142	260	671	877	630	466	478	18	
723	140	120	193	951	654	113	922	926	163	115	680	807	81	263	935	671	211	171	707	217	841	142	0	182	811	1017	771	606	602	124	
784	254	266	304	1047	635	175	982	1021	114	110	743	926	252	335	1031	748	232	304	805	395	948	260	182	0	864	1101	837	667	735	246	
93	672	700	621	289	350	718	122	268	751	771	135	352	755	550	276	170	635	652	236	744	292	671	811	864	0	284	70	205	427	688	
332	880	898	825	98	633	940	181	110	988	999	366	291	949	769	105	353	870	848	315	900	218	877	1017	1101	284	0	277	439	486	894	
56	632	657	580	258	374	684	152	234	723	740	94	290	711	513	243	109	606	608	166	690	237	630	771	837	70	277	0	170	358	648	
118	467	495	416	402	284	516	318	376	554	571	77	356	550	346	386	98	437	447	199	545	336	466	606	667	205	439	170	0	313	483	
351	483	484	431	398	588	561	480	379	633	625	325	218	523	417	385	268	528	437	200	438	274	478	602	735	427	486	358	313	0	494	
600	17	35	69	830	550	77	799	805	163	138	557	693	80	143	815	548	128	59	586	188	723	18	124	246	688	894	648	483	494	0	
