Q:
548
n:
30
Demands:
1	64
2	100
3	94
4	94
5	97
6	88
7	88
8	52
9	60
10	85
11	85
12	51
13	50
14	66
15	55
16	60
17	74
18	56
19	61
20	69
21	76
22	77
23	85
24	62
25	68
26	94
27	63
28	54
29	75
30	89
Cost-matrix:
0	954	631	78	674	52	969	919	134	93	163	176	626	263	135	176	211	303	991	95	252	533	729	56	125	638	795	136	139	64	992	
954	0	487	1009	287	1005	16	42	827	869	828	781	358	788	965	780	873	805	71	893	890	480	691	928	1045	365	194	919	827	892	60	
631	487	0	705	357	680	502	445	500	575	577	466	181	389	584	468	661	649	553	544	470	462	244	632	679	441	294	542	493	585	493	
78	1009	705	0	726	50	1024	976	206	141	190	244	690	340	198	243	201	302	1043	173	325	570	807	82	148	680	857	209	213	123	1049	
674	287	357	726	0	725	301	259	551	587	542	506	176	538	698	504	587	523	318	621	643	206	599	645	772	111	192	654	553	611	334	
52	1005	680	50	725	0	1020	971	186	141	204	228	677	305	149	228	235	333	1043	139	280	580	770	90	101	687	847	165	190	114	1043	
969	16	502	1024	301	1020	0	57	842	884	842	796	374	803	980	796	887	818	60	909	905	492	704	943	1060	377	209	935	842	907	56	
919	42	445	976	259	971	57	0	792	836	797	746	318	749	928	746	845	780	110	857	851	457	650	895	1009	345	153	882	792	858	75	
134	827	500	206	551	186	842	792	0	86	136	46	493	156	161	48	227	286	868	72	196	432	615	134	221	527	664	123	14	87	863	
93	869	575	141	587	141	884	836	86	0	77	111	550	241	191	109	151	228	904	109	268	441	700	61	213	547	716	169	99	31	909	
163	828	577	190	542	204	842	797	136	77	0	135	528	285	266	130	95	154	859	180	331	381	725	115	286	491	686	241	149	106	871	
176	781	466	244	506	228	796	746	46	111	135	0	450	152	203	5	229	272	822	117	216	388	595	167	267	482	620	162	50	122	818	
626	358	181	690	176	677	374	318	493	550	528	450	0	433	617	450	596	558	414	554	533	306	424	611	703	264	175	572	491	569	382	
263	788	389	340	538	305	803	749	156	241	285	152	433	0	196	157	378	423	838	168	106	475	467	282	292	545	607	155	143	236	815	
135	965	584	198	698	149	980	928	161	191	266	203	617	196	0	206	335	418	1010	91	138	591	641	185	98	683	791	46	154	164	996	
176	780	468	243	504	228	796	746	48	109	130	5	450	157	206	0	225	268	821	119	220	386	598	166	269	480	619	166	53	121	817	
211	873	661	201	587	235	887	845	227	151	95	229	596	378	335	225	0	101	898	259	418	405	818	155	332	521	746	319	240	173	920	
303	805	649	302	523	333	818	780	286	228	154	272	558	423	418	268	101	0	825	334	481	328	830	249	426	445	694	395	299	256	855	
991	71	553	1043	318	1043	60	110	868	904	859	822	414	838	1010	821	898	825	0	936	942	497	760	963	1087	380	259	965	869	929	108	
95	893	544	173	621	139	909	857	72	109	180	117	554	168	91	119	259	334	936	0	165	503	634	125	152	599	726	62	68	87	928	
252	890	470	325	643	280	905	851	196	268	331	216	533	106	138	220	418	481	942	165	0	575	505	289	233	649	706	116	183	251	915	
533	480	462	570	206	580	492	457	432	441	381	388	306	475	591	386	405	328	497	503	575	0	695	494	646	117	393	550	438	469	532	
729	691	244	807	599	770	704	650	615	700	725	595	424	467	641	598	818	830	760	634	505	695	0	747	737	683	510	609	604	700	681	
56	928	632	82	645	90	943	895	134	61	115	167	611	282	185	166	155	249	963	125	289	494	747	0	178	602	777	178	144	48	968	
125	1045	679	148	772	101	1060	1009	221	213	286	267	703	292	98	269	332	426	1087	152	233	646	737	178	0	746	876	137	219	183	1079	
638	365	441	680	111	687	377	345	527	547	491	482	264	545	683	480	521	445	380	599	649	117	683	602	746	0	302	640	532	574	419	
795	194	294	857	192	847	209	153	664	716	686	620	175	607	791	619	746	694	259	726	706	393	510	777	876	302	0	746	662	736	210	
136	919	542	209	654	165	935	882	123	169	241	162	572	155	46	166	319	395	965	62	116	550	609	178	137	640	746	0	114	146	951	
139	827	493	213	553	190	842	792	14	99	149	50	491	143	154	53	240	299	869	68	183	438	604	144	219	532	662	114	0	97	862	
64	892	585	123	611	114	907	858	87	31	106	122	569	236	164	121	173	256	929	87	251	469	700	48	183	574	736	146	97	0	931	
992	60	493	1049	334	1043	56	75	863	909	871	818	382	815	996	817	920	855	108	928	915	532	681	968	1079	419	210	951	862	931	0	
