Q:
483
n:
25
Demands:
1	83
2	83
3	71
4	78
5	90
6	62
7	93
8	94
9	61
10	54
11	60
12	74
13	88
14	90
15	72
16	100
17	90
18	63
19	82
20	88
21	82
22	78
23	76
24	60
25	63
Cost-matrix:
0	185	744	530	475	350	704	543	642	761	443	472	264	612	335	328	677	409	705	337	396	636	714	121	191	403	
185	0	664	518	346	464	702	644	612	698	260	288	84	597	173	439	655	225	626	157	236	656	616	100	28	221	
744	664	0	295	344	641	306	648	205	76	673	631	614	259	748	630	229	655	39	584	479	376	87	640	688	580	
530	518	295	0	343	350	185	361	119	273	641	619	504	83	657	341	148	610	264	510	436	160	324	456	545	541	
475	346	344	343	0	539	498	648	376	397	335	299	282	391	405	518	425	313	311	242	136	501	280	357	366	238	
350	464	641	350	539	0	464	194	463	622	697	703	507	413	636	26	477	660	606	558	549	372	653	364	485	617	
704	702	306	185	498	464	0	394	128	244	815	789	687	111	839	465	83	786	295	689	608	99	375	638	729	715	
543	644	648	361	648	194	394	0	446	608	860	858	677	391	816	215	439	824	621	719	689	296	685	547	668	772	
642	612	205	119	376	463	128	446	0	164	700	670	586	56	736	457	50	673	184	580	492	174	259	560	639	600	
761	698	76	273	397	622	244	608	164	0	730	691	655	219	795	614	174	709	91	631	530	324	162	665	723	634	
443	260	673	641	335	697	815	860	700	730	0	55	193	705	146	671	749	38	642	142	209	798	600	352	253	101	
472	288	631	619	299	703	789	858	670	691	55	0	212	679	196	677	719	70	602	147	184	778	556	372	285	87	
264	84	614	504	282	507	687	677	586	655	193	212	0	579	153	481	632	156	578	74	160	652	559	161	93	139	
612	597	259	83	391	413	111	391	56	219	705	679	579	0	730	408	68	676	236	579	498	126	308	537	624	605	
335	173	748	657	405	636	839	816	736	795	146	196	153	730	0	611	783	129	713	164	271	805	684	273	153	184	
328	439	630	341	518	26	465	215	457	614	671	677	481	408	611	0	473	634	595	532	524	375	639	339	460	592	
677	655	229	148	425	477	83	439	50	174	749	719	632	68	783	473	0	721	214	628	541	151	293	600	682	648	
409	225	655	610	313	660	786	824	673	709	38	70	156	676	129	634	721	0	623	106	183	766	584	316	220	76	
705	626	39	264	311	606	295	621	184	91	642	602	578	236	713	595	214	623	0	549	445	357	81	602	651	548	
337	157	584	510	242	558	689	719	580	631	142	147	74	579	164	532	628	106	549	0	108	665	521	229	163	67	
396	236	479	436	136	549	608	689	492	530	209	184	160	498	271	524	541	183	445	108	0	594	414	277	251	108	
636	656	376	160	501	372	99	296	174	324	798	778	652	126	805	375	151	766	357	665	594	0	432	582	683	698	
714	616	87	324	280	653	375	685	259	162	600	556	559	308	684	639	293	584	81	521	414	432	0	604	638	511	
121	100	640	456	357	364	638	547	560	665	352	372	161	537	273	339	600	316	602	229	277	582	604	0	121	295	
191	28	688	545	366	485	729	668	639	723	253	285	93	624	153	460	682	220	651	163	251	683	638	121	0	224	
403	221	580	541	238	617	715	772	600	634	101	87	139	605	184	592	648	76	548	67	108	698	511	295	224	0	
