Q:
537
n:
30
Demands:
1	51
2	76
3	51
4	75
5	66
6	84
7	91
8	81
9	88
10	57
11	66
12	82
13	68
14	85
15	91
16	54
17	75
18	54
19	75
20	84
21	57
22	58
23	74
24	67
25	77
26	51
27	50
28	84
29	100
30	79
Cost-matrix:
0	781	320	562	112	587	452	814	970	407	677	541	517	780	582	576	767	817	467	639	705	251	730	545	807	180	597	289	620	723	407	
781	0	502	244	685	871	634	989	892	447	105	858	356	831	998	211	275	202	316	936	227	657	559	261	942	676	829	581	1043	1029	402	
320	502	0	337	210	480	244	676	741	88	400	448	197	581	561	323	448	504	199	547	388	159	444	245	649	177	461	85	607	646	249	
562	244	337	0	479	790	541	955	934	321	157	765	290	823	891	56	394	376	144	858	315	493	590	183	917	491	760	422	937	957	162	
112	685	210	479	0	522	355	745	877	296	581	478	406	694	544	485	657	710	370	580	596	156	623	441	732	85	524	180	586	671	335	
587	871	480	790	522	0	249	228	447	470	791	48	523	249	157	758	668	764	647	69	665	378	413	634	229	439	54	410	192	168	728	
452	634	244	541	355	249	0	432	523	222	548	228	280	345	365	510	466	554	398	318	444	202	300	388	405	274	221	193	410	416	488	
814	989	676	955	745	228	432	0	299	646	924	275	670	174	304	915	746	845	817	188	767	596	451	783	56	661	223	616	305	158	919	
970	892	741	934	877	447	523	299	0	679	856	489	652	200	576	883	620	711	818	445	669	723	345	752	253	795	408	711	588	452	949	
407	447	88	321	296	470	222	646	679	0	350	445	114	533	572	294	364	425	178	538	309	216	367	187	613	253	442	141	619	637	277	
677	105	400	157	581	791	548	924	856	350	0	774	269	775	911	113	264	226	212	857	193	557	514	164	880	573	752	480	957	952	305	
541	858	448	765	478	48	228	275	489	445	774	0	506	290	146	736	667	761	622	104	658	337	427	615	276	396	84	374	188	200	696	
517	356	197	290	406	523	280	670	652	114	269	506	0	534	644	246	251	312	167	590	196	327	315	114	629	366	486	253	689	686	306	
780	831	581	823	694	249	345	174	200	533	775	290	534	0	389	778	579	677	692	258	606	539	282	644	119	610	208	538	408	292	809	
582	998	561	891	544	157	365	304	576	572	911	146	644	389	0	865	812	906	747	132	803	427	569	750	331	471	210	480	47	160	806	
576	211	323	56	485	758	510	915	883	294	113	736	246	778	865	0	338	324	124	826	259	481	539	135	875	487	725	408	912	924	193	
767	275	448	394	657	668	466	746	620	364	264	667	251	579	812	338	0	99	352	726	81	569	298	253	695	615	619	499	854	810	494	
817	202	504	376	710	764	554	845	711	425	226	761	312	677	906	324	99	0	372	823	117	638	396	278	793	677	716	565	949	908	502	
467	316	199	144	370	647	398	817	818	178	212	622	167	692	747	124	352	372	0	715	274	357	481	99	781	365	618	284	793	814	147	
639	936	547	858	580	69	318	188	445	538	857	104	590	258	132	826	726	823	715	0	727	440	461	701	205	499	108	475	152	100	796	
705	227	388	315	596	665	444	767	669	309	193	658	196	606	803	259	81	117	274	727	0	522	333	176	718	561	619	448	846	816	415	
251	657	159	493	156	378	202	596	723	216	557	337	327	539	427	481	569	638	357	440	522	0	484	398	580	73	374	77	472	535	385	
730	559	444	590	623	413	300	451	345	367	514	427	315	282	569	539	298	396	481	461	333	484	0	408	399	552	360	443	604	533	619	
545	261	245	183	441	634	388	783	752	187	164	615	114	644	750	135	253	278	99	701	176	398	408	0	742	421	598	321	796	798	243	
807	942	649	917	732	229	405	56	253	613	880	276	629	119	331	875	695	793	781	205	718	580	399	742	0	648	211	594	339	200	888	
180	676	177	491	85	439	274	661	795	253	573	396	366	610	471	487	615	677	365	499	561	73	552	421	648	0	440	118	515	591	364	
597	829	461	760	524	54	221	223	408	442	752	84	486	208	210	725	619	716	618	108	619	374	360	598	211	440	0	396	244	201	707	
289	581	85	422	180	410	193	616	711	141	480	374	253	538	480	408	499	565	284	475	448	77	443	321	594	118	396	0	526	573	326	
620	1043	607	937	586	192	410	305	588	619	957	188	689	408	47	912	854	949	793	152	846	472	604	796	339	515	244	526	0	150	852	
723	1029	646	957	671	168	416	158	452	637	952	200	686	292	160	924	810	908	814	100	816	535	533	798	200	591	201	573	150	0	895	
407	402	249	162	335	728	488	919	949	277	305	696	306	809	806	193	494	502	147	796	415	385	619	243	888	364	707	326	852	895	0	
