Q:
495
n:
25
Demands:
1	73
2	84
3	65
4	87
5	94
6	90
7	50
8	87
9	96
10	51
11	84
12	93
13	68
14	71
15	74
16	84
17	70
18	52
19	77
20	98
21	77
22	99
23	100
24	62
25	96
Cost-matrix:
0	810	610	375	120	219	427	94	530	247	631	444	533	394	548	493	906	450	729	421	713	825	134	823	297	639	
810	0	288	570	696	753	536	832	569	644	186	452	284	741	436	685	97	717	148	891	336	285	855	72	566	648	
610	288	0	299	514	627	499	607	586	523	226	412	136	459	149	673	371	684	325	610	135	219	621	343	324	372	
375	570	299	0	322	484	497	340	614	412	439	442	302	178	187	652	661	638	556	324	364	487	344	612	100	285	
120	696	514	322	0	171	318	182	429	147	515	327	425	395	475	411	792	376	611	463	627	733	222	706	229	604	
219	753	627	484	171	0	262	311	340	110	567	316	514	566	616	281	844	233	641	624	752	843	352	747	386	768	
427	536	499	497	318	262	0	500	120	182	360	90	365	642	551	175	619	189	405	748	633	694	540	515	407	760	
94	832	607	340	182	311	500	0	610	326	660	505	549	321	524	581	928	540	766	330	696	815	42	853	283	582	
530	569	586	614	429	340	120	610	0	285	413	181	451	762	655	122	641	169	425	867	718	765	650	534	526	871	
247	644	523	412	147	110	182	326	285	0	459	217	406	521	524	266	736	237	536	604	650	738	366	640	312	695	
631	186	226	439	515	567	360	660	413	459	0	273	138	617	356	521	280	547	117	762	339	357	687	193	412	590	
444	452	412	442	327	316	90	505	181	217	273	0	278	600	474	262	538	278	328	718	546	605	541	437	361	691	
533	284	136	302	425	514	365	549	451	406	138	278	0	479	231	539	380	551	255	626	269	336	571	315	284	466	
394	741	459	178	395	566	642	321	762	521	617	600	479	0	323	781	829	757	733	151	492	618	303	786	240	276	
548	436	149	187	475	616	551	524	655	524	356	474	231	323	0	723	517	722	465	472	177	302	530	491	252	236	
493	685	673	652	411	281	175	581	122	266	521	262	539	781	723	0	760	57	544	870	807	864	622	653	557	925	
906	97	371	661	792	844	619	928	641	736	280	538	380	829	517	760	0	796	217	979	396	317	951	108	661	717	
450	717	684	638	376	233	189	540	169	237	547	278	551	757	722	57	796	0	580	838	818	882	581	690	540	915	
729	148	325	556	611	641	405	766	425	536	117	328	255	733	465	544	217	580	0	879	418	404	794	111	526	695	
421	891	610	324	463	624	748	330	867	604	762	718	626	151	472	870	979	838	879	0	638	764	297	935	367	383	
713	336	135	364	627	752	633	696	718	650	339	546	269	492	177	807	396	818	418	638	0	127	704	403	417	325	
825	285	219	487	733	843	694	815	765	738	357	605	336	618	302	864	317	882	404	764	127	0	825	356	533	435	
134	855	621	344	222	352	540	42	650	366	687	541	571	303	530	622	951	581	794	297	704	825	0	878	297	571	
823	72	343	612	706	747	515	853	534	640	193	437	315	786	491	653	108	690	111	935	403	356	878	0	597	709	
297	566	324	100	229	386	407	283	526	312	412	361	284	240	252	557	661	540	526	367	417	533	297	597	0	384	
639	648	372	285	604	768	760	582	871	695	590	691	466	276	236	925	717	915	695	383	325	435	571	709	384	0	
