Q:
581
n:
30
Demands:
1	88
2	68
3	83
4	83
5	71
6	78
7	90
8	62
9	93
10	94
11	61
12	54
13	60
14	74
15	88
16	90
17	72
18	100
19	90
20	63
21	82
22	88
23	82
24	78
25	76
26	60
27	63
28	95
29	57
30	84
Cost-matrix:
0	593	582	241	57	644	524	314	504	708	679	610	684	206	231	34	600	139	479	655	170	607	103	193	669	590	148	61	165	247	110	
593	0	375	723	620	104	344	280	670	395	705	280	179	595	550	561	329	683	656	314	581	101	521	413	453	22	611	642	508	359	636	
582	375	0	574	574	312	62	402	358	131	337	111	275	702	680	563	57	716	354	119	671	286	571	497	100	354	507	601	602	470	674	
241	723	574	0	185	744	530	475	350	704	543	642	761	443	472	264	612	335	328	677	409	705	337	396	636	714	121	191	403	438	331	
57	620	574	185	0	664	518	346	464	702	644	612	698	260	288	84	597	173	439	655	225	626	157	236	656	616	100	28	221	287	155	
644	104	312	744	664	0	295	344	641	306	648	205	76	673	631	614	259	748	630	229	655	39	584	479	376	87	640	688	580	428	700	
524	344	62	530	518	295	0	343	350	185	361	119	273	641	619	504	83	657	341	148	610	264	510	436	160	324	456	545	541	409	615	
314	280	402	475	346	344	343	0	539	498	648	376	397	335	299	282	391	405	518	425	313	311	242	136	501	280	357	366	238	85	358	
504	670	358	350	464	641	350	539	0	464	194	463	622	697	703	507	413	636	26	477	660	606	558	549	372	653	364	485	617	558	613	
708	395	131	704	702	306	185	498	464	0	394	128	244	815	789	687	111	839	465	83	786	295	689	608	99	375	638	729	715	574	797	
679	705	337	543	644	648	361	648	194	394	0	446	608	860	858	677	391	816	215	439	824	621	719	689	296	685	547	668	772	686	788	
610	280	111	642	612	205	119	376	463	128	446	0	164	700	670	586	56	736	457	50	673	184	580	492	174	259	560	639	600	454	692	
684	179	275	761	698	76	273	397	622	244	608	164	0	730	691	655	219	795	614	174	709	91	631	530	324	162	665	723	634	481	748	
206	595	702	443	260	673	641	335	697	815	860	700	730	0	55	193	705	146	671	749	38	642	142	209	798	600	352	253	101	251	121	
231	550	680	472	288	631	619	299	703	789	858	670	691	55	0	212	679	196	677	719	70	602	147	184	778	556	372	285	87	217	164	
34	561	563	264	84	614	504	282	507	687	677	586	655	193	212	0	579	153	481	632	156	578	74	160	652	559	161	93	139	214	115	
600	329	57	612	597	259	83	391	413	111	391	56	219	705	679	579	0	730	408	68	676	236	579	498	126	308	537	624	605	465	687	
139	683	716	335	173	748	657	405	636	839	816	736	795	146	196	153	730	0	611	783	129	713	164	271	805	684	273	153	184	325	48	
479	656	354	328	439	630	341	518	26	465	215	457	614	671	677	481	408	611	0	473	634	595	532	524	375	639	339	460	592	535	588	
655	314	119	677	655	229	148	425	477	83	439	50	174	749	719	632	68	783	473	0	721	214	628	541	151	293	600	682	648	503	739	
170	581	671	409	225	655	610	313	660	786	824	673	709	38	70	156	676	129	634	721	0	623	106	183	766	584	316	220	76	229	95	
607	101	286	705	626	39	264	311	606	295	621	184	91	642	602	578	236	713	595	214	623	0	549	445	357	81	602	651	548	395	666	
103	521	571	337	157	584	510	242	558	689	719	580	631	142	147	74	579	164	532	628	106	549	0	108	665	521	229	163	67	163	117	
193	413	497	396	236	479	436	136	549	608	689	492	530	209	184	160	498	271	524	541	183	445	108	0	594	414	277	251	108	56	223	
669	453	100	636	656	376	160	501	372	99	296	174	324	798	778	652	126	805	375	151	766	357	665	594	0	432	582	683	698	569	765	
590	22	354	714	616	87	324	280	653	375	685	259	162	600	556	559	308	684	639	293	584	81	521	414	432	0	604	638	511	360	636	
148	611	507	121	100	640	456	357	364	638	547	560	665	352	372	161	537	273	339	600	316	602	229	277	582	604	0	121	295	318	253	
61	642	601	191	28	688	545	366	485	729	668	639	723	253	285	93	624	153	460	682	220	651	163	251	683	638	121	0	224	304	141	
165	508	602	403	221	580	541	238	617	715	772	600	634	101	87	139	605	184	592	648	76	548	67	108	698	511	295	224	0	154	139	
247	359	470	438	287	428	409	85	558	574	686	454	481	251	217	214	465	325	535	503	229	395	163	56	569	360	318	304	154	0	277	
110	636	674	331	155	700	615	358	613	797	788	692	748	121	164	115	687	48	588	739	95	666	117	223	765	636	253	141	139	277	0	
