Q:
443
n:
25
Demands:
1	95
2	96
3	60
4	70
5	55
6	91
7	56
8	51
9	66
10	59
11	64
12	52
13	50
14	57
15	80
16	90
17	99
18	91
19	51
20	69
21	84
22	74
23	51
24	80
25	81
Cost-matrix:
0	227	275	350	317	496	423	137	437	79	561	388	426	540	58	234	477	266	318	481	267	540	231	465	346	279	
227	0	392	291	542	515	583	91	660	242	701	260	652	333	202	413	657	92	536	665	262	715	124	683	524	441	
275	392	0	257	389	258	200	342	508	351	309	628	432	720	238	460	286	472	284	299	537	337	297	563	553	92	
350	291	257	0	600	239	444	307	726	418	514	548	670	558	293	583	536	381	525	550	534	580	170	772	694	346	
317	542	389	600	0	643	376	452	127	318	513	652	125	840	354	235	362	570	139	354	485	417	533	176	250	312	
496	515	258	239	643	0	346	507	758	574	347	774	671	796	444	708	435	606	527	453	731	456	393	817	807	333	
423	583	200	444	376	346	0	522	463	487	147	803	358	915	405	539	94	658	238	110	687	138	496	530	604	146	
137	91	342	307	452	507	522	0	570	154	648	287	563	408	122	329	589	138	452	595	228	649	145	593	441	377	
437	660	508	726	127	758	463	570	0	427	587	745	117	945	478	305	427	680	234	414	571	472	657	69	268	425	
79	242	351	418	318	574	487	154	427	0	629	345	437	523	131	177	534	254	352	535	202	597	281	444	290	347	
561	701	309	514	513	347	147	648	587	629	0	934	475	1027	536	685	162	781	375	177	827	139	600	655	747	283	
388	260	628	548	652	774	803	287	745	345	934	0	775	230	399	445	863	169	696	868	178	926	383	744	526	658	
426	652	432	670	125	671	358	563	117	437	475	775	0	958	455	357	313	687	149	300	609	356	627	184	353	344	
540	333	720	558	840	796	915	408	945	523	1027	230	958	0	529	655	989	274	857	997	399	1048	428	953	747	774	
58	202	238	293	354	444	405	122	478	131	536	399	455	529	0	291	468	259	335	474	301	529	182	510	402	259	
234	413	460	583	235	708	539	329	305	177	685	445	357	655	291	0	556	407	335	552	268	618	457	300	114	422	
477	657	286	536	362	435	94	589	427	534	162	863	313	989	468	556	0	726	228	19	735	64	577	495	605	216	
266	92	472	381	570	606	658	138	680	254	781	169	687	274	259	407	726	0	584	732	201	786	214	694	510	513	
318	536	284	525	139	527	238	452	234	352	375	696	149	857	335	335	228	584	0	222	545	287	495	297	378	196	
481	665	299	550	354	453	110	595	414	535	177	868	300	997	474	552	19	732	222	0	736	66	587	482	598	226	
267	262	537	534	485	731	687	228	571	202	827	178	609	399	301	268	735	201	545	736	0	798	367	567	349	545	
540	715	337	580	417	456	138	649	472	597	139	926	356	1048	529	618	64	786	287	66	798	0	632	540	663	275	
231	124	297	170	533	393	496	145	657	281	600	383	627	428	182	457	577	214	495	587	367	632	0	691	570	363	
465	683	563	772	176	817	530	593	69	444	655	744	184	953	510	300	495	694	297	482	567	540	691	0	239	484	
346	524	553	694	250	807	604	441	268	290	747	526	353	747	402	114	605	510	378	598	349	663	570	239	0	503	
279	441	92	346	312	333	146	377	425	347	283	658	344	774	259	422	216	513	196	226	545	275	363	484	503	0	
