Q:
573
n:
30
Demands:
1	58
2	65
3	86
4	85
5	58
6	84
7	92
8	50
9	72
10	76
11	79
12	58
13	100
14	94
15	86
16	70
17	80
18	75
19	86
20	95
21	94
22	79
23	97
24	56
25	88
26	72
27	58
28	64
29	51
30	84
Cost-matrix:
0	1011	289	536	375	896	795	916	1052	652	739	792	919	553	134	883	862	811	566	488	824	516	91	970	793	1130	356	165	533	907	283	
1011	0	839	561	987	116	546	921	560	397	351	316	804	471	1028	889	863	540	538	773	541	525	999	457	284	434	750	968	728	200	764	
289	839	0	513	187	732	791	635	777	445	651	699	631	371	221	600	578	536	537	200	549	450	219	706	686	874	425	153	245	786	333	
536	561	513	0	699	451	280	979	862	377	225	275	911	297	608	939	911	672	31	596	683	88	563	747	290	848	203	570	591	404	253	
375	987	187	699	0	886	978	574	826	590	830	877	607	535	252	547	531	597	723	234	608	635	285	777	861	953	602	212	290	955	509	
896	116	732	451	886	0	472	873	560	298	253	229	763	361	916	839	812	491	430	680	494	412	886	447	191	468	637	857	639	149	649	
795	546	791	280	978	472	0	1205	1001	563	243	246	1121	521	880	1166	1137	858	255	859	866	347	833	882	287	936	440	846	845	347	516	
916	921	635	979	574	873	1205	0	454	646	978	1002	127	689	814	40	69	384	987	442	382	891	833	496	967	638	996	757	415	1007	919	
1052	560	777	862	826	560	1001	454	0	488	758	760	329	586	997	436	421	243	856	601	229	781	995	119	719	187	970	930	545	709	926	
652	397	445	377	590	298	563	646	488	0	332	359	559	107	647	608	579	300	375	384	310	294	624	377	327	503	488	583	345	391	459	
739	351	651	225	830	253	243	978	758	332	0	53	887	316	791	940	911	619	197	671	627	224	752	640	68	702	426	743	648	180	464	
792	316	699	275	877	229	246	1002	760	359	53	0	907	356	843	965	936	636	247	712	643	276	804	642	42	691	477	794	685	133	516	
919	804	631	911	607	763	1121	127	329	559	887	907	0	616	829	109	99	275	917	432	270	824	842	371	870	512	952	768	392	901	883	
553	471	371	297	535	361	521	689	586	107	316	356	616	0	558	650	621	378	302	357	390	210	532	478	333	609	385	497	332	421	353	
134	1028	221	608	252	916	880	814	997	647	791	843	829	558	0	783	764	756	636	407	769	571	50	926	839	1094	452	68	458	948	366	
883	889	600	939	547	839	1166	40	436	608	940	965	109	650	783	0	29	350	948	406	349	852	802	471	930	618	958	726	378	971	881	
862	863	578	911	531	812	1137	69	421	579	911	936	99	621	764	29	0	324	919	382	323	823	782	450	901	601	931	706	352	943	855	
811	540	536	672	597	491	858	384	243	300	619	636	275	378	756	350	324	0	672	366	14	586	753	182	598	358	751	689	309	627	699	
566	538	537	31	723	430	255	987	856	375	197	247	917	302	636	948	919	672	0	613	683	98	593	740	264	837	232	598	605	377	283	
488	773	200	596	234	680	859	442	601	384	671	712	432	357	407	406	382	366	613	0	378	515	414	545	688	720	569	342	57	769	486	
824	541	549	683	608	494	866	382	229	310	627	643	270	390	769	349	323	14	683	378	0	597	766	172	605	348	764	701	321	631	711	
516	525	450	88	635	412	347	891	781	294	224	276	824	210	571	852	823	586	98	515	597	0	530	668	279	778	227	525	507	394	245	
91	999	219	563	285	886	833	833	995	624	752	804	842	532	50	802	782	753	593	414	766	530	0	919	801	1084	403	77	462	912	319	
970	457	706	747	777	447	882	496	119	377	640	642	371	478	926	471	450	182	740	545	172	668	919	0	601	177	862	858	488	595	824	
793	284	686	290	861	191	287	967	719	327	68	42	870	333	839	930	901	598	264	688	605	279	801	601	0	650	490	787	659	116	522	
1130	434	874	848	953	468	936	638	187	503	702	691	512	609	1094	618	601	358	837	720	348	778	1084	177	650	0	988	1026	663	612	961	
356	750	425	203	602	637	440	996	970	488	426	477	952	385	452	958	931	751	232	569	764	227	403	862	490	988	0	431	583	605	94	
165	968	153	570	212	857	846	757	930	583	743	794	768	497	68	726	706	689	598	342	701	525	77	858	787	1026	431	0	392	894	340	
533	728	245	591	290	639	845	415	545	345	648	685	392	332	458	378	352	309	605	57	321	507	462	488	659	663	583	392	0	734	505	
907	200	786	404	955	149	347	1007	709	391	180	133	901	421	948	971	943	627	377	769	631	394	912	595	116	612	605	894	734	0	638	
283	764	333	253	509	649	516	919	926	459	464	516	883	353	366	881	855	699	283	486	711	245	319	824	522	961	94	340	505	638	0	
