Q:
432
n:
25
Demands:
1	57
2	84
3	54
4	52
5	51
6	61
7	58
8	96
9	66
10	96
11	80
12	65
13	68
14	65
15	55
16	53
17	73
18	51
19	100
20	69
21	95
22	96
23	61
24	68
25	56
Cost-matrix:
0	277	721	181	540	550	115	273	298	256	145	717	141	761	250	156	190	211	588	186	609	142	782	531	222	238	
277	0	892	142	674	607	164	267	306	193	192	896	195	920	161	133	107	104	585	100	673	239	899	718	213	183	
721	892	0	753	232	388	795	994	606	967	709	32	856	56	742	838	791	789	508	852	352	663	190	192	939	716	
181	142	753	0	539	490	107	314	190	254	53	757	183	783	77	122	39	41	489	115	555	98	769	577	249	77	
540	674	232	539	0	178	596	807	379	770	500	246	664	249	519	636	577	572	305	645	172	456	242	147	748	494	
550	607	388	490	178	0	572	792	303	741	465	409	649	387	447	604	526	515	127	604	66	431	312	321	728	426	
115	164	795	107	596	572	0	220	282	175	108	795	80	831	182	45	95	119	584	72	635	143	833	610	157	182	
273	267	994	314	807	792	220	0	500	76	328	990	145	1033	381	193	285	305	801	204	854	362	1047	804	65	389	
298	306	606	190	379	303	282	500	0	444	175	615	362	628	145	308	225	212	302	304	368	157	595	452	436	124	
256	193	967	254	770	741	175	76	444	0	277	966	115	1004	316	138	222	240	742	141	805	317	1008	780	45	327	
145	192	709	53	500	465	108	328	175	277	0	711	187	741	108	140	86	94	477	146	529	48	734	530	264	94	
717	896	32	757	246	409	795	990	615	966	711	0	853	84	748	838	794	793	531	853	376	665	222	187	937	722	
141	195	856	183	664	649	80	145	362	115	187	853	0	893	257	70	163	186	664	99	711	218	904	667	85	259	
761	920	56	783	249	387	831	1033	628	1004	741	84	893	0	767	872	821	818	502	885	343	695	147	238	978	741	
250	161	742	77	519	447	182	381	145	316	108	748	257	767	0	192	97	76	430	177	512	134	740	576	317	27	
156	133	838	122	636	604	45	193	308	138	140	838	70	872	192	0	96	119	609	34	668	180	872	653	128	197	
190	107	791	39	577	526	95	285	225	222	86	794	163	821	97	96	0	25	521	82	591	133	807	614	221	106	
211	104	789	41	572	515	119	305	212	240	94	793	186	818	76	119	25	0	505	101	580	139	800	615	242	90	
588	585	508	489	305	127	584	801	302	742	477	531	664	502	430	609	521	505	0	602	159	453	406	446	737	416	
186	100	852	115	645	604	72	204	304	141	146	853	99	885	177	34	82	101	602	0	669	190	879	670	141	187	
609	673	352	555	172	66	635	854	368	805	529	376	711	343	512	668	591	580	159	669	0	493	253	319	791	492	
142	239	663	98	456	431	143	362	157	317	48	665	218	695	134	180	133	139	453	190	493	0	692	483	299	113	
782	899	190	769	242	312	833	1047	595	1008	734	222	904	147	740	872	807	800	406	879	253	692	0	310	987	716	
531	718	192	577	147	321	610	804	452	780	530	187	667	238	576	653	614	615	446	670	319	483	310	0	751	549	
222	213	939	249	748	728	157	65	436	45	264	937	85	978	317	128	221	242	737	141	791	299	987	751	0	325	
238	183	716	77	494	426	182	389	124	327	94	722	259	741	27	197	106	90	416	187	492	113	716	549	325	0	
