Q:
463
n:
25
Demands:
1	50
2	66
3	55
4	60
5	74
6	56
7	61
8	69
9	76
10	77
11	85
12	62
13	68
14	94
15	63
16	54
17	75
18	89
19	93
20	86
21	90
22	87
23	89
24	84
25	92
Cost-matrix:
0	196	157	378	423	838	168	106	475	467	282	292	545	607	155	143	236	815	484	212	256	200	767	342	202	680	
196	0	206	335	418	1010	91	138	591	641	185	98	683	791	46	154	164	996	674	192	221	230	944	524	115	872	
157	206	0	225	268	821	119	220	386	598	166	269	480	619	166	53	121	817	517	72	111	44	760	466	122	717	
378	335	225	0	101	898	259	418	405	818	155	332	521	746	319	240	173	920	671	170	127	184	854	684	224	863	
423	418	268	101	0	825	334	481	328	830	249	426	445	694	395	299	256	855	635	234	199	224	787	696	304	818	
838	1010	821	898	825	0	936	942	497	760	963	1087	380	259	965	869	929	108	392	874	886	819	85	714	942	299	
168	91	119	259	334	936	0	165	503	634	125	152	599	726	62	68	87	928	616	103	136	140	873	509	40	816	
106	138	220	418	481	942	165	0	575	505	289	233	649	706	116	183	251	915	581	250	292	261	869	393	204	772	
475	591	386	405	328	497	503	575	0	695	494	646	117	393	550	438	469	532	376	417	416	367	462	577	496	526	
467	641	598	818	830	760	634	505	695	0	747	737	683	510	609	604	700	681	395	666	709	636	675	134	669	478	
282	185	166	155	249	963	125	289	494	747	0	178	602	777	178	144	48	968	680	97	78	149	908	618	86	879	
292	98	269	332	426	1087	152	233	646	737	178	0	746	876	137	219	183	1079	763	230	242	280	1024	622	151	962	
545	683	480	521	445	380	599	649	117	683	602	746	0	302	640	532	574	419	320	520	524	467	348	579	596	437	
607	791	619	746	694	259	726	706	393	510	777	876	302	0	746	662	736	210	135	682	703	628	176	456	739	135	
155	46	166	319	395	965	62	116	550	609	178	137	640	746	0	114	146	951	630	163	197	194	899	490	96	827	
143	154	53	240	299	869	68	183	438	604	144	219	532	662	114	0	97	862	555	71	115	83	807	475	79	755	
236	164	121	173	256	929	87	251	469	700	48	183	574	736	146	97	0	931	637	56	61	111	872	571	51	836	
815	996	817	920	855	108	928	915	532	681	968	1079	419	210	951	862	931	0	341	876	893	821	73	651	938	207	
484	674	517	671	635	392	616	581	376	395	680	763	320	135	630	555	637	341	0	584	611	532	309	327	634	200	
212	192	72	170	234	874	103	250	417	666	97	230	520	682	163	71	56	876	584	0	45	55	816	535	82	783	
256	221	111	127	199	886	136	292	416	709	78	242	524	703	197	115	61	893	611	45	0	81	832	577	106	809	
200	230	44	184	224	819	140	261	367	636	149	280	467	628	194	83	111	821	532	55	81	0	762	503	130	731	
767	944	760	854	787	85	873	869	462	675	908	1024	348	176	899	807	872	73	309	816	832	762	0	631	881	219	
342	524	466	684	696	714	509	393	577	134	618	622	579	456	490	475	571	651	327	535	577	503	631	0	542	462	
202	115	122	224	304	942	40	204	496	669	86	151	596	739	96	79	51	938	634	82	106	130	881	542	0	833	
680	872	717	863	818	299	816	772	526	478	879	962	437	135	827	755	836	207	200	783	809	731	219	462	833	0	
